"author fan count","original message","original message sentiment","original message received timestamp","response timestamp","response time (minutes)"
"0","RT @santoshcpcs: Posting for veriffication Edited https://t.co/UJa5KmsqCM","neutral","2022-09-01 05:18:24","2022-09-01 16:25:46","667"
"0","RT @santoshcpcs: Posting for veriffication Edited https://t.co/UJa5KmsqCM","neutral","2022-09-01 05:18:24","2022-09-01 16:25:46","667"
"0","RT @santoshcpcs: Posting for veriffication Edited https://t.co/UJa5KmsqCM","neutral","2022-09-01 05:18:25","2022-09-01 16:25:46","667"
"0","RT @santoshcpcs: Posting for veriffication Edited https://t.co/UJa5KmsqCM","neutral","2022-09-01 05:18:25","2022-09-01 16:25:46","667"
"0","RT @santoshcpcs: Posting for veriffication Edited https://t.co/UJa5KmsqCM","neutral","2022-09-01 05:18:25","2022-09-01 16:25:46","667"
"0","RT @santoshcpcs: Posting for veriffication Edited https://t.co/UJa5KmsqCM","neutral","2022-09-01 05:18:26","2022-09-01 16:25:46","667"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:56","",""
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:57","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:57","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:57","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:58","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:58","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:59","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:59","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:59","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:20:59","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:21:00","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:21:00","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:21:01","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:21:01","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:21:01","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:21:02","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:21:02","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:21:02","2022-09-01 16:25:46","664"
"0","@santoshcpcs Your Post's are too good","positive","2022-09-01 05:21:03","2022-09-01 16:25:46","664"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:53","",""
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:54","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:54","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:54","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:55","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:55","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:55","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:56","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:56","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:56","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:56","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:57","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:57","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:57","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:58","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:58","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:58","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:26:59","2022-09-01 16:25:46","658"
"0","@santoshcpcs  Your Posts are awesome","positive","2022-09-01 05:27:00","2022-09-01 16:25:46","658"
"","Hi","neutral","2022-09-01 05:33:43","2022-09-01 05:53:17","19"
"","Hi","neutral","2022-09-01 05:33:43","2022-09-01 05:53:17","19"
"","Hi","neutral","2022-09-01 05:33:44","2022-09-01 05:53:18","19"
"","Hi","neutral","2022-09-01 05:33:44","2022-09-01 05:53:19","19"
"","Hi","neutral","2022-09-01 05:33:44","2022-09-01 05:53:20","19"
"","Hi","neutral","2022-09-01 05:33:44","2022-09-01 05:53:20","19"
"","Hi","neutral","2022-09-01 05:33:45","2022-09-01 05:53:21","19"
"","Hi","neutral","2022-09-01 05:33:45","2022-09-01 05:53:22","19"
"","Hi","neutral","2022-09-01 05:33:45","2022-09-01 05:53:23","19"
"","Hi","neutral","2022-09-01 05:33:46","2022-09-01 05:53:24","19"
"","Hi","neutral","2022-09-01 05:33:46","2022-09-01 05:53:24","19"
"","Hi","neutral","2022-09-01 05:33:46","2022-09-01 05:53:25","19"
"","Hi","neutral","2022-09-01 05:33:46","2022-09-01 05:53:26","19"
"","Hi","neutral","2022-09-01 05:33:47","2022-09-01 05:53:26","19"
"","Hi","neutral","2022-09-01 05:33:47","2022-09-01 05:53:27","19"
"","Hi","neutral","2022-09-01 05:33:47","2022-09-01 05:53:28","19"
"","Hi","neutral","2022-09-01 05:33:48","2022-09-01 05:53:29","19"
"","Hi","neutral","2022-09-01 05:33:48","2022-09-01 05:53:29","19"
"","Hi","neutral","2022-09-01 05:33:48","2022-09-01 05:53:31","19"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:18","",""
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:19","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:19","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:20","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:20","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:21","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:21","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:22","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:22","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:23","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:23","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:24","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:25","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:25","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:26","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:26","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:27","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:27","2022-09-01 16:25:46","636"
"0","@santoshcpcs Nice Pic 1 Sep","positive","2022-09-01 05:49:28","2022-09-01 16:25:46","636"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:16","2022-09-01 08:28:28","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:17","2022-09-01 08:28:29","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:18","2022-09-01 08:28:30","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:18","2022-09-01 08:28:30","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:19","2022-09-01 08:28:31","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:20","2022-09-01 08:28:32","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:21","2022-09-01 08:28:33","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:21","2022-09-01 08:28:33","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:22","2022-09-01 08:28:34","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:23","2022-09-01 08:28:34","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:24","2022-09-01 08:28:35","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:24","2022-09-01 08:28:36","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:25","2022-09-01 08:28:36","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:26","2022-09-01 08:28:37","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:27","2022-09-01 08:28:38","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:27","2022-09-01 08:28:38","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:28","2022-09-01 08:28:39","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:29","2022-09-01 08:28:40","155"
"","Sharing this Tweet https://t.co/qIQk1lEzst","positive","2022-09-01 05:53:31","2022-09-01 08:28:41","155"
"","Nice Post","positive","2022-09-01 07:03:16","2022-09-01 16:25:46","562"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:08","",""
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:08","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:08","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:08","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:09","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:09","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:09","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:09","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:09","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:09","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:10","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:10","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:10","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:10","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:10","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:11","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:11","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:11","2022-09-01 16:25:46","523"
"0","@santoshcpcs Nic Post 1 Sep","neutral","2022-09-01 07:42:15","2022-09-01 16:25:46","523"
"","hi","neutral","2022-09-01 08:28:28","2022-09-01 17:05:04","516"
"","hi","neutral","2022-09-01 08:28:29","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:29","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:30","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:31","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:31","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:32","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:33","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:33","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:34","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:35","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:35","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:36","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:36","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:37","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:38","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:38","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:39","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 08:28:41","2022-09-01 16:25:46","477"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:04:24","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:03","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:04","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:04:25","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:05","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:05","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:06","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:06","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:07","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:07","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:08","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:09","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:09","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:10","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:10","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:11","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:12","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:12","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:13","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:13","0"
"","hi","neutral","2022-09-01 10:04:20","2022-09-01 10:05:15","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:03","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:18","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:18","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:19","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:20","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:20","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:21","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:22","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:23","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:23","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:24","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:25","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:25","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:26","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:26","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:27","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:28","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:29","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:30","0"
"","hi","neutral","2022-09-01 10:05:01","2022-09-01 10:05:32","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:52","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:53","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:53","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:54","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:55","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:55","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:56","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:57","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:57","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:58","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:59","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:05:59","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:06:00","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:06:00","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:06:01","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:06:02","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:06:02","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:06:03","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:06:03","0"
"","human","neutral","2022-09-01 10:05:15","2022-09-01 10:06:05","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:05:53","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:03","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:04","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:04","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:05","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:06","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:07","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:07","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:08","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:09","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:10","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:10","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:11","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:12","0"
"","wrong i want to speak to a human Remove","negative","2022-09-01 10:05:50","2022-09-01 10:06:02","0"
"","Talk to Human","neutral","2022-09-01 10:06:01","2022-09-01 10:07:42","1"
"","Talk to Human","neutral","2022-09-01 10:06:01","2022-09-01 10:07:42","1"
"","Talk to Human","neutral","2022-09-01 10:06:01","2022-09-01 10:07:32","1"
"","Talk to Human","neutral","2022-09-01 10:06:01","2022-09-01 10:07:43","1"
"","Talk to Human","neutral","2022-09-01 10:06:01","2022-09-01 10:07:43","1"
"","Talk to Human","neutral","2022-09-01 10:06:01","2022-09-01 10:07:33","1"
"","Talk to Human","neutral","2022-09-01 10:06:01","2022-09-01 10:07:44","1"
"","Talk to Human","neutral","2022-09-01 10:06:01","2022-09-01 10:07:34","1"
"","Talk to Human","neutral","2022-09-01 10:06:01","2022-09-01 10:07:34","1"
